second,minute,angry,disgust,fear,happy,sad,surprised,neutral
2256,38,0,0,0,0,0,0,0
2257,38,0,0,0,0,0,0,0
2258,38,0,0,0,0,0,0,0
2259,38,0,0,0,0,0,0,0
2260,38,0,0,0,0,0,0,0
2261,38,0,0,0,0,0,0,0
2262,38,0,0,0,0,0,0,1
2263,38,0,0,0,0,0,0,1
2264,38,0,0,0,0,1,0,0
2265,38,0,0,0,0,0,0,0
2266,38,0,0,0,0,0,0,1
2267,38,0,0,0,0,0,0,0
2268,38,0,0,0,0,0,0,0
2269,38,0,0,0,1,0,0,0
2270,38,0,0,0,0,1,0,0
2271,38,0,0,0,0,0,0,0
2272,38,0,0,0,0,0,0,0
2273,38,0,0,0,0,0,0,0
2274,38,0,0,0,0,0,0,0
2275,38,0,0,0,0,0,0,0
2276,38,0,0,0,0,0,0,0
2277,38,0,0,0,0,0,0,0
2278,38,0,0,0,0,0,0,0
2279,38,0,0,0,0,0,0,0
2280,38,0,0,0,0,0,0,0
2281,39,0,0,0,0,0,0,0
2282,39,0,0,0,0,0,0,0
2283,39,0,0,0,0,0,0,0
2284,39,0,0,0,0,0,0,0
2285,39,0,0,0,0,0,0,0
2286,39,0,0,0,0,0,0,1
2287,39,0,0,0,0,0,0,0
2288,39,0,0,0,0,0,0,0
2289,39,0,0,0,0,0,0,0
2290,39,0,0,0,0,0,0,0
2291,39,0,0,1,0,0,0,0
2292,39,0,0,0,0,0,0,0
2293,39,0,0,0,0,0,0,0
2294,39,0,0,0,0,0,0,0
2295,39,0,0,0,0,0,0,0
2296,39,0,0,0,0,0,0,0
2297,39,0,0,0,0,0,0,0
2298,39,0,0,0,0,0,0,0
2299,39,0,0,0,0,0,0,0
2300,39,0,0,0,0,0,0,0
2301,39,0,0,0,0,0,0,0
2302,39,0,0,0,0,0,0,0
2303,39,0,0,0,0,0,0,0
2304,39,0,0,0,0,0,0,0
2305,39,0,0,0,0,0,0,0
2306,39,0,0,0,0,0,0,0
2307,39,0,0,0,0,0,0,0
2308,39,0,0,0,0,0,0,0
2309,39,0,0,0,0,0,0,0
2310,39,0,0,0,0,0,0,0
2311,39,0,0,0,0,0,0,0
2312,39,0,0,0,0,0,0,0
2313,39,0,0,0,0,0,0,0
2314,39,0,0,0,0,0,0,0
2315,39,0,0,0,0,0,0,0
2316,39,0,0,0,0,0,0,0
2317,39,0,0,0,0,0,0,0
2318,39,0,0,0,0,0,0,0
2319,39,0,0,0,0,0,0,0
2320,39,0,0,0,0,0,0,0
2321,39,0,0,0,0,0,0,0
2322,39,0,0,0,0,0,0,0
2323,39,0,0,0,0,0,0,0
2324,39,0,0,0,0,0,0,0
2325,39,0,0,0,0,0,0,0
2326,39,0,0,0,0,0,0,0
2327,39,0,0,0,0,0,0,0
2328,39,0,0,0,0,0,0,0
2329,39,0,0,0,1,0,0,0
2330,39,0,0,0,1,0,0,0
2331,39,0,0,0,1,0,0,0
2332,39,0,0,0,0,0,0,0
2333,39,0,0,0,0,0,0,0
2334,39,0,0,0,0,0,0,0
2335,39,0,0,0,0,0,0,0
2336,39,0,0,0,0,0,0,0
2337,39,0,0,0,1,0,0,0
2338,39,0,0,0,0,0,0,0
2339,39,1,0,0,0,0,0,0
2340,39,0,0,0,0,0,0,0
2341,40,0,0,0,0,0,0,0
2342,40,0,0,0,0,0,0,0
2343,40,0,0,0,0,0,0,0
2344,40,0,0,0,0,0,0,0
2345,40,0,0,0,0,0,0,0
2346,40,0,0,0,0,0,0,0
2347,40,0,0,0,0,0,0,0
2348,40,0,0,0,0,0,0,0
2349,40,0,0,0,0,0,0,0
2350,40,0,0,0,1,0,0,0
2351,40,0,0,0,0,0,0,0
2352,40,0,0,0,0,0,0,0
2353,40,0,0,0,0,0,0,0
2354,40,0,0,0,0,0,0,0
2355,40,0,0,0,0,0,0,0
2356,40,0,0,0,0,0,0,0
2357,40,0,0,0,1,0,0,0
2358,40,0,0,0,0,0,0,0
2359,40,0,0,0,3,0,0,0
2360,40,0,0,0,0,0,0,0
2361,40,0,0,0,0,0,0,0
2362,40,0,0,0,0,0,0,0
2363,40,0,0,0,0,0,0,0
2364,40,0,0,0,0,0,0,0
2365,40,0,0,0,0,0,0,0
2366,40,0,0,0,0,0,0,0
2367,40,0,0,0,0,0,0,0
2368,40,0,0,0,0,0,0,0
2369,40,0,0,0,0,0,0,0
2370,40,0,0,0,0,0,0,0
2371,40,0,0,0,0,0,0,0
2372,40,0,0,0,0,0,0,0
2373,40,0,0,0,0,0,0,0
2374,40,0,0,0,0,0,0,0
2375,40,0,0,0,0,0,0,0
2376,40,0,0,0,0,0,0,0
2377,40,0,0,0,0,0,0,0
2378,40,0,0,0,0,0,0,0
2379,40,0,0,0,0,0,0,0
2380,40,0,0,0,0,0,0,0
2381,40,0,0,0,0,0,0,0
2382,40,0,0,0,0,0,0,0
2383,40,0,0,0,0,1,0,0
2384,40,0,0,0,0,0,0,0
2385,40,0,0,0,0,0,0,0
2386,40,0,0,0,0,0,0,0
2387,40,0,0,0,0,0,0,0
2388,40,0,0,0,0,0,0,0
2389,40,0,0,0,0,0,0,0
2390,40,0,0,0,0,0,0,0
2391,40,0,0,0,0,0,0,0
2392,40,0,0,0,0,0,0,0
2393,40,0,0,0,0,0,0,0
2394,40,0,0,0,1,0,0,0
2395,40,0,0,0,0,0,0,0
2396,40,0,0,0,0,0,0,0
2397,40,0,0,0,0,0,0,0
2398,40,0,0,0,0,0,0,0
2399,40,0,0,0,0,0,0,0
2400,40,0,0,0,0,0,0,0
2401,41,0,0,0,0,0,0,0
2402,41,0,0,0,0,0,0,0
2403,41,0,0,0,0,0,0,0
2404,41,0,0,0,0,0,0,0
2405,41,0,0,0,0,0,0,0
2406,41,0,0,0,0,0,0,0
2407,41,0,0,0,0,0,0,0
2408,41,0,0,0,0,0,0,0
2409,41,0,0,0,0,0,0,0
2410,41,0,0,0,0,0,0,0
2411,41,0,0,0,0,0,0,0
2412,41,0,0,0,0,0,0,0
2413,41,0,0,0,0,1,0,0
2414,41,0,0,0,0,0,0,0
2415,41,0,0,0,0,0,0,0
2416,41,0,0,0,0,0,0,0
2417,41,0,0,0,0,0,0,0
2418,41,0,0,0,0,0,0,0
2419,41,0,0,0,0,0,0,0
2420,41,0,0,0,0,0,0,0
2421,41,0,0,0,0,0,0,0
2422,41,0,0,0,0,0,0,0
2423,41,0,0,0,0,0,0,0
2424,41,1,0,0,0,0,0,0
2425,41,0,0,0,0,0,0,0
2426,41,0,0,0,0,0,0,0
2427,41,0,0,0,0,0,0,0
2428,41,0,0,0,0,0,0,0
2429,41,1,0,0,0,0,0,0
2430,41,0,0,0,0,0,0,0
2431,41,0,0,0,0,0,0,0
2432,41,0,0,0,0,0,0,0
2433,41,0,0,0,0,0,0,0
2434,41,0,0,0,0,0,0,0
2435,41,0,0,0,0,0,0,0
2436,41,0,0,0,0,0,0,0
2437,41,0,0,0,0,0,0,0
2438,41,0,0,0,0,0,0,0
2439,41,0,0,0,0,0,0,0
2440,41,0,0,0,0,0,0,0
2441,41,0,0,0,0,0,0,0
2442,41,0,0,0,0,0,0,0
2443,41,0,0,0,0,0,0,0
2444,41,0,0,0,0,0,0,0
2445,41,0,0,0,0,0,0,0
2446,41,0,0,0,0,0,0,0
2447,41,0,0,0,0,0,0,0
2448,41,0,0,0,0,0,0,0
2449,41,0,0,0,0,0,0,0
2450,41,0,0,0,0,0,0,0
2451,41,0,0,0,0,0,0,0
2452,41,0,0,0,0,0,0,0
2453,41,0,0,0,0,0,0,0
2454,41,0,0,0,0,0,0,0
2455,41,0,0,0,0,0,0,0
2456,41,0,0,0,0,0,0,0
2457,41,0,0,0,0,0,0,0
2458,41,0,0,0,0,0,0,0
2459,41,0,0,0,0,0,0,0
2460,41,1,0,0,0,0,0,0
2461,42,0,0,0,0,0,0,0
2462,42,0,0,0,0,0,0,0
2463,42,0,0,0,0,0,0,0
2464,42,0,0,0,0,0,0,0
2465,42,0,0,0,0,0,0,0
2466,42,0,0,0,0,0,0,0
2467,42,0,0,0,0,1,0,0
2468,42,0,0,0,0,0,0,0
2469,42,0,0,0,0,0,0,0
2470,42,0,0,0,0,0,0,0
2471,42,0,0,0,0,0,0,0
2472,42,0,0,0,0,0,0,0
2473,42,0,0,0,0,0,0,0
2474,42,0,0,0,0,1,0,0
2475,42,0,0,0,0,1,0,0
2476,42,0,0,0,0,0,0,0
2477,42,0,0,0,0,0,0,0
2478,42,0,0,0,0,0,0,0
2479,42,0,0,0,0,0,0,0
2480,42,0,0,0,0,0,0,0
2481,42,0,0,0,0,0,0,0
2482,42,0,0,0,0,1,0,0
2483,42,0,0,0,0,0,0,0
2484,42,0,0,0,0,0,0,0
2485,42,0,0,0,0,0,0,0
2486,42,0,0,0,0,0,0,0
2487,42,0,0,0,0,0,0,0
2488,42,0,0,0,0,0,0,0
2489,42,0,0,0,0,0,0,0
2490,42,0,0,0,0,0,0,0
2491,42,0,0,0,0,0,0,0
2492,42,0,0,0,0,0,0,0
2493,42,0,0,0,0,0,0,0
2494,42,0,0,0,0,0,0,0
2495,42,0,0,0,0,0,0,0
2496,42,0,0,0,0,0,0,0
2497,42,0,0,0,0,0,0,0
2498,42,0,0,0,0,0,0,0
2499,42,0,0,0,0,0,0,0
2500,42,0,0,0,0,0,0,0
2501,42,0,0,0,0,0,0,0
2502,42,0,0,0,0,0,0,0
2503,42,0,0,0,0,0,0,0
2504,42,0,0,0,0,0,0,0
2505,42,0,0,0,0,0,0,0
2506,42,0,0,0,0,0,0,0
2507,42,0,0,0,0,0,0,0
2508,42,0,0,0,0,0,0,0
2509,42,0,0,0,0,0,0,0
2510,42,0,0,0,0,0,0,0
2511,42,0,0,0,0,0,0,0
2512,42,0,0,0,0,0,0,0
2513,42,0,0,0,0,0,0,0
2514,42,0,0,0,0,0,0,0
2515,42,0,0,0,0,0,0,0
2516,42,0,0,0,0,0,0,0
2517,42,0,0,0,0,0,0,0
2518,42,0,0,0,0,0,0,0
2519,42,0,0,0,0,0,0,0
2520,42,0,0,0,0,0,0,0
2521,43,0,0,0,0,0,0,0
2522,43,0,0,0,0,0,0,0
2523,43,0,0,0,0,0,0,0
2524,43,0,0,0,0,0,0,0
2525,43,0,0,0,0,0,0,0
2526,43,0,0,0,0,0,0,0
2527,43,0,0,0,0,0,0,0
2528,43,0,0,0,0,0,0,0
2529,43,0,0,0,0,0,0,0
2530,43,0,0,0,0,0,0,0
2531,43,0,0,0,0,0,0,0
2532,43,0,0,0,0,0,0,0
2533,43,0,0,0,0,0,0,0
2534,43,0,0,0,0,0,0,0
2535,43,0,0,0,0,0,0,0
2536,43,0,0,0,0,0,0,0
2537,43,0,0,0,0,0,0,0
2538,43,0,0,0,0,0,0,0
2539,43,0,0,0,0,0,0,0
2540,43,0,0,0,0,0,0,0
2541,43,0,0,0,0,0,0,0
2542,43,0,0,0,0,0,0,0
2543,43,0,0,0,0,0,0,0
2544,43,0,0,0,0,0,0,0
2545,43,0,0,0,0,0,0,0
2546,43,0,0,0,0,0,0,0
2547,43,0,0,0,0,0,0,0
2548,43,0,0,0,0,0,0,0
2549,43,0,0,0,0,0,0,0
2550,43,0,0,0,0,0,0,0
2551,43,0,0,0,0,0,0,0
2552,43,0,0,0,0,0,0,0
2553,43,0,0,0,0,0,0,0
2554,43,0,0,0,1,0,0,0
2555,43,0,0,0,0,0,0,0
2556,43,0,0,0,0,0,0,0
2557,43,0,0,0,0,0,0,0
2558,43,0,0,0,0,0,0,0
2559,43,0,0,0,0,0,0,0
2560,43,0,0,0,0,0,0,0
2561,43,0,0,0,0,0,0,0
2562,43,0,0,0,0,0,0,0
2563,43,0,0,0,0,0,0,0
2564,43,0,0,0,0,0,0,0
2565,43,0,0,0,0,0,0,0
2566,43,0,0,0,0,0,0,0
2567,43,0,0,0,0,0,0,0
2568,43,0,0,0,0,0,0,0
2569,43,0,0,0,0,0,0,0
2570,43,0,0,0,0,0,0,0
2571,43,0,0,0,0,1,0,0
2572,43,0,0,0,0,0,0,0
2573,43,0,0,0,0,0,1,0
2574,43,0,0,0,0,0,0,0
2575,43,0,0,0,0,0,0,0
2576,43,0,0,0,0,0,0,0
2577,43,0,0,0,0,0,0,0
2578,43,0,0,0,0,0,0,1
2579,43,0,0,0,0,0,0,0
2580,43,0,0,0,0,1,0,0
2581,44,0,0,0,0,0,0,0
2582,44,0,0,0,0,0,0,0
2583,44,0,0,0,0,0,0,0
2584,44,0,0,0,0,0,0,0
2585,44,0,0,0,0,0,0,0
2586,44,0,0,0,0,0,0,0
2587,44,0,0,0,0,0,0,0
2588,44,0,0,0,0,0,0,0
2589,44,0,0,0,0,0,0,0
2590,44,0,0,0,0,0,0,0
2591,44,0,0,0,0,0,0,1
2592,44,0,0,0,0,0,1,0
2593,44,0,0,0,0,0,0,0
2594,44,0,0,0,0,0,0,0
2595,44,0,0,0,0,0,0,0
2596,44,0,0,0,1,0,0,0
2597,44,0,0,0,0,0,0,0
2598,44,0,0,0,0,0,0,0
2599,44,0,0,0,0,0,0,0
2600,44,0,0,0,1,0,0,0
2601,44,0,0,0,0,0,0,0
2602,44,0,0,0,0,0,0,0
2603,44,0,0,0,0,0,1,0
2604,44,2,0,0,0,0,0,0
2605,44,0,0,0,0,0,0,0
2606,44,0,0,0,0,0,0,0
2607,44,0,0,0,0,0,0,0
2608,44,0,0,0,0,0,0,0
2609,44,0,0,0,0,0,1,0
2610,44,0,0,0,0,0,0,0
2611,44,0,0,0,0,1,0,0
2612,44,0,0,0,0,0,0,0
2613,44,0,0,0,0,0,0,0
2614,44,0,0,0,0,0,0,0
2615,44,0,0,0,0,0,0,0
2616,44,0,0,0,0,0,0,0
2617,44,0,0,0,0,0,0,0
2618,44,0,0,0,0,0,0,1
2619,44,0,0,0,0,1,0,0
2620,44,1,0,0,0,0,0,0
2621,44,1,0,0,0,0,0,0
2622,44,0,0,0,1,0,0,0
2623,44,0,0,0,0,0,0,0
2624,44,0,0,0,0,0,0,0
2625,44,0,0,0,0,0,0,0
2626,44,0,0,0,0,0,0,0
2627,44,0,0,0,0,0,0,0
2628,44,0,0,0,0,0,0,0
2629,44,0,0,0,0,0,0,0
2630,44,0,0,0,0,0,0,0
2631,44,0,0,0,0,0,0,0
2632,44,0,0,0,0,0,0,0
2633,44,0,0,0,1,0,0,0
2634,44,0,0,0,0,0,0,0
2635,44,0,0,0,0,0,0,0
2636,44,1,0,0,0,0,0,0
2637,44,0,0,0,0,0,0,0
2638,44,0,0,0,0,0,0,0
2639,44,0,0,0,0,0,0,0
2640,44,0,0,0,0,0,0,0
2641,45,0,0,0,0,0,0,0
2642,45,0,0,0,0,0,0,0
2643,45,0,0,0,0,0,0,0
2644,45,0,0,0,0,0,0,0
2645,45,0,0,0,0,0,0,0
2646,45,0,0,0,0,0,0,0
2647,45,0,0,0,0,0,0,0
2648,45,0,0,0,0,0,0,0
2649,45,0,0,0,0,0,0,0
2650,45,0,0,0,0,0,0,0
2651,45,0,0,1,0,0,0,0
2652,45,0,0,0,0,0,0,0
2653,45,0,0,0,0,0,0,0
2654,45,0,0,0,0,0,0,0
2655,45,0,0,0,1,0,0,0
2656,45,0,0,0,0,1,0,0
2657,45,0,0,0,0,0,0,0
2658,45,0,0,0,0,0,0,0
2659,45,0,0,0,0,0,0,0
2660,45,0,0,0,0,0,0,0
2661,45,0,0,0,0,0,0,0
2662,45,0,0,0,0,0,0,0
2663,45,0,0,0,0,0,0,0
2664,45,0,0,0,0,0,0,0
2665,45,0,0,0,0,0,0,0
2666,45,0,0,0,0,0,0,0
2667,45,0,0,0,0,1,0,0
2668,45,0,0,0,0,1,0,0
2669,45,0,0,0,0,0,0,0
2670,45,0,0,0,0,0,0,0
2671,45,0,0,0,0,0,0,0
2672,45,0,0,0,0,0,0,0
2673,45,0,0,0,1,0,0,0
2674,45,2,0,0,0,0,0,0
2675,45,0,0,1,0,0,0,0
2676,45,0,0,0,1,1,0,0
2677,45,0,0,1,0,0,0,0
2678,45,0,0,0,0,0,0,0
2679,45,1,0,0,0,0,0,0
2680,45,0,0,0,0,0,0,0
2681,45,1,0,0,0,0,0,0
2682,45,1,0,0,0,0,0,0
2683,45,0,0,0,0,0,0,0
2684,45,0,0,0,1,0,0,0
2685,45,0,0,0,0,0,0,0
2686,45,0,0,0,0,0,0,0
2687,45,0,0,0,0,0,0,0
2688,45,0,0,0,0,0,0,0
2689,45,0,0,0,0,0,0,0
2690,45,0,0,0,1,0,0,0
2691,45,0,0,0,0,0,0,0
2692,45,0,0,0,0,0,0,0
2693,45,0,0,0,0,0,0,0
2694,45,0,0,0,0,0,0,0
2695,45,0,0,0,0,0,0,0
2696,45,0,0,0,0,0,0,0
2697,45,0,0,0,0,0,0,0
2698,45,0,0,0,0,0,0,0
2699,45,0,0,0,0,0,0,0
2700,45,0,0,0,0,0,0,0
2701,46,0,0,0,0,0,0,0
2702,46,0,0,0,1,0,0,0
2703,46,0,0,0,0,0,1,0
2704,46,0,0,0,0,0,0,1
2705,46,0,0,0,1,0,0,0
2706,46,0,0,0,1,0,0,0
2707,46,0,0,0,1,0,0,0
2708,46,0,0,0,1,0,0,0
2709,46,0,0,0,0,0,0,0
2710,46,0,0,0,0,0,0,0
2711,46,0,0,0,1,0,0,1
2712,46,0,0,0,0,0,0,1
2713,46,0,0,0,0,0,0,1
2714,46,0,0,0,0,0,1,0
2715,46,0,0,0,0,0,0,0
2716,46,0,0,0,0,0,0,0
2717,46,0,0,0,0,1,0,0
2718,46,0,0,0,0,0,0,0
2719,46,0,0,0,0,0,0,0
2720,46,0,0,0,0,0,0,0
2721,46,0,0,0,0,0,0,0
2722,46,0,0,0,0,0,0,0
2723,46,0,0,0,0,0,0,0
2724,46,0,0,0,0,0,0,0
2725,46,0,0,0,0,0,0,0
2726,46,0,0,0,0,0,0,0
2727,46,0,0,0,0,0,0,0
2728,46,0,0,0,0,0,0,0
2729,46,0,0,0,0,0,0,0
2730,46,0,0,0,0,0,0,0
2731,46,0,0,0,0,0,0,0
2732,46,0,0,0,0,0,0,0
2733,46,0,0,0,0,0,0,0
2734,46,0,0,0,0,0,0,0
2735,46,0,0,0,0,0,0,0
2736,46,0,0,0,0,0,0,0
2737,46,0,0,0,0,0,0,0
2738,46,0,0,0,0,0,0,0
2739,46,0,0,0,0,0,0,0
2740,46,0,0,0,0,0,0,0
2741,46,0,0,0,0,0,0,0
2742,46,0,0,0,0,0,0,0
2743,46,0,0,0,0,0,0,0
2744,46,0,0,0,0,0,0,0
2745,46,0,0,0,0,0,0,0
2746,46,0,0,0,0,0,0,0
2747,46,0,0,0,0,0,0,0
2748,46,0,0,0,0,0,0,0
2749,46,0,0,0,0,0,0,0
2750,46,1,0,0,0,0,0,0
2751,46,0,0,0,0,0,0,0
2752,46,0,0,0,0,1,0,0
2753,46,0,0,0,0,1,0,0
2754,46,0,0,0,0,1,0,0
2755,46,0,0,0,0,0,0,0
2756,46,1,0,0,0,0,0,0
2757,46,0,0,0,0,0,0,0
2758,46,0,0,0,0,0,0,0
2759,46,0,0,0,0,0,0,0
2760,46,0,0,0,0,0,0,0
2761,47,0,0,0,0,0,0,0
2762,47,0,0,0,0,0,0,0
2763,47,0,0,0,0,0,0,0
2764,47,0,0,0,0,0,0,0
2765,47,0,0,0,0,0,0,0
2766,47,0,0,0,0,0,0,0
2767,47,0,0,0,0,0,0,0
2768,47,0,0,0,0,1,0,0
2769,47,0,0,0,0,0,0,0
2770,47,0,0,0,0,0,0,0
2771,47,0,0,0,0,0,0,0
2772,47,0,0,0,0,0,0,0
2773,47,0,0,0,0,0,0,0
2774,47,0,0,0,0,0,0,0
2775,47,0,0,0,0,0,0,0
2776,47,0,0,0,0,0,0,0
2777,47,0,0,0,0,0,0,0
2778,47,0,0,0,0,0,0,0
2779,47,0,0,0,0,0,0,0
2780,47,0,0,0,0,0,0,0
2781,47,0,0,0,0,0,0,0
2782,47,0,0,0,0,0,1,0
2783,47,0,0,0,0,0,0,0
2784,47,0,0,0,0,0,0,0
2785,47,0,0,0,0,0,0,0
2786,47,0,0,0,0,0,0,0
2787,47,0,0,0,0,0,0,0
2788,47,0,0,0,0,0,0,0
2789,47,0,0,0,0,0,0,0
2790,47,0,0,0,0,0,0,0
2791,47,0,0,0,0,0,0,0
2792,47,0,0,0,0,0,0,0
2793,47,0,0,0,0,0,0,0
2794,47,0,0,0,0,0,0,0
2795,47,0,0,0,0,0,0,0
2796,47,0,0,0,0,0,0,0
2797,47,0,0,0,0,0,0,0
2798,47,0,0,0,0,0,0,0
2799,47,0,0,0,0,0,0,0
2800,47,0,0,0,0,0,0,0
2801,47,0,0,0,0,0,0,0
2802,47,0,0,0,0,0,0,0
2803,47,0,0,0,0,0,0,0
2804,47,0,0,0,0,0,0,0
2805,47,0,0,0,0,0,0,0
2806,47,0,0,0,0,0,0,0
2807,47,0,0,0,0,0,0,0
2808,47,0,0,0,0,0,0,0
2809,47,0,0,0,0,0,0,0
2810,47,0,0,0,0,0,0,0
2811,47,0,0,0,0,0,0,0
2812,47,0,0,0,0,0,0,0
2813,47,0,0,0,0,0,0,0
2814,47,0,0,0,0,0,0,0
2815,47,0,0,0,0,0,0,0
2816,47,0,0,0,0,0,0,0
2817,47,0,0,0,1,0,0,0
2818,47,0,0,0,1,0,0,0
2819,47,0,0,0,0,0,0,0
2820,47,0,0,0,1,0,0,0
2821,48,0,0,0,0,0,0,0
2822,48,0,0,0,0,0,0,0
2823,48,0,0,0,0,0,0,0
2824,48,0,0,0,0,1,0,0
2825,48,0,0,0,1,1,0,0
2826,48,0,0,0,1,0,0,0
2827,48,0,0,0,0,0,0,0
2828,48,0,0,0,0,0,0,0
2829,48,0,0,0,0,0,0,0
2830,48,0,0,0,0,0,0,0
2831,48,0,0,0,0,0,0,0
2832,48,0,0,0,0,0,0,0
2833,48,0,0,0,1,0,0,0
2834,48,1,0,0,0,0,0,0
2835,48,1,0,0,0,0,0,0
2836,48,0,0,0,0,0,0,0
2837,48,1,0,0,0,0,0,0
2838,48,0,0,0,2,0,0,0
2839,48,0,0,0,0,0,0,0
2840,48,0,0,0,0,0,0,0
2841,48,0,0,0,0,0,0,0
2842,48,0,0,0,0,0,0,0
2843,48,0,0,0,0,0,0,0
2844,48,0,0,0,0,0,0,0
2845,48,1,0,0,0,0,0,0
2846,48,1,0,0,0,0,0,0
2847,48,0,0,0,0,0,0,0
2848,48,0,0,0,0,0,0,0
2849,48,0,0,0,0,0,0,1
2850,48,1,0,0,0,0,0,0
2851,48,0,0,0,0,0,0,0
2852,48,0,0,0,0,0,0,0
2853,48,0,0,0,0,0,0,0
2854,48,0,0,0,0,0,0,0
2855,48,0,0,0,0,0,0,0
2856,48,0,0,0,0,1,0,0
2857,48,0,0,0,0,0,0,1
2858,48,0,0,0,0,0,0,0
2859,48,0,0,0,0,0,0,1
2860,48,0,0,0,0,0,0,0
2861,48,0,0,0,0,0,0,1
2862,48,0,0,0,0,0,0,0
2863,48,0,0,0,0,0,0,0
2864,48,0,0,0,0,0,0,0
2865,48,0,0,0,1,0,0,0
2866,48,0,0,0,1,0,0,0
2867,48,0,0,0,0,0,0,0
2868,48,0,0,0,0,0,0,0
2869,48,0,0,0,0,0,0,0
2870,48,0,0,0,0,0,0,1
2871,48,0,0,0,0,0,0,0
2872,48,1,0,0,0,0,0,0
2873,48,0,0,0,0,0,0,0
2874,48,0,0,0,0,0,0,0
2875,48,0,0,0,1,0,0,0
2876,48,0,0,0,1,0,0,0
2877,48,0,0,0,0,0,0,0
2878,48,0,0,0,0,0,0,0
2879,48,0,0,0,0,0,0,0
2880,48,0,0,0,0,0,0,0
2881,49,0,0,0,0,0,0,0
2882,49,0,0,0,0,0,0,0
2883,49,0,0,0,0,0,0,0
2884,49,0,0,0,0,0,0,0
2885,49,0,0,0,0,0,0,0
2886,49,0,0,0,0,0,0,0
2887,49,0,0,0,0,0,0,0
2888,49,0,0,0,0,0,0,0
2889,49,0,0,0,0,0,0,0
2890,49,0,0,0,0,0,0,0
2891,49,0,0,0,0,0,0,0
2892,49,0,0,0,0,0,0,0
2893,49,0,0,0,0,0,0,0
2894,49,1,0,0,0,0,0,0
2895,49,0,0,0,0,0,0,0
2896,49,0,0,0,0,0,0,0
2897,49,0,0,0,0,0,0,0
2898,49,0,0,0,0,0,0,0
2899,49,0,0,0,0,0,0,0
2900,49,0,0,0,0,0,0,0
2901,49,0,0,0,0,0,0,0
2902,49,0,0,0,0,0,0,0
2903,49,0,0,0,0,0,0,0
2904,49,1,0,0,0,0,0,0
2905,49,0,0,0,0,0,0,0
2906,49,0,0,0,0,0,0,0
2907,49,0,0,0,0,0,0,0
2908,49,0,0,0,0,0,0,0
2909,49,0,0,0,0,0,0,0
2910,49,0,0,0,1,0,0,0
2911,49,0,0,0,0,1,0,0
2912,49,0,0,0,0,0,0,0
2913,49,0,0,0,0,0,0,0
2914,49,0,0,0,0,0,0,0
2915,49,0,0,0,0,0,0,0
2916,49,0,0,0,6,0,0,0
2917,49,0,0,0,1,0,0,0
2918,49,0,0,0,7,0,0,0
2919,49,0,0,0,1,0,0,0
2920,49,0,0,0,0,1,0,0
2921,49,0,0,0,0,0,0,0
2922,49,0,0,0,0,0,0,0
2923,49,0,0,0,0,0,0,0
2924,49,0,0,0,0,0,0,0
2925,49,0,0,0,0,0,0,0
2926,49,0,0,0,0,0,0,0
2927,49,0,0,0,0,0,0,0
2928,49,0,0,0,0,0,1,0
2929,49,0,0,0,0,0,0,0
2930,49,0,0,0,0,0,0,0
2931,49,0,0,0,0,0,0,1
2932,49,0,0,0,0,0,0,0
2933,49,0,0,0,0,0,0,1
2934,49,0,0,0,0,0,0,1
2935,49,0,0,0,0,0,0,0
2936,49,0,0,0,0,0,0,1
2937,49,0,0,0,0,0,0,0
2938,49,0,0,0,0,0,0,0
2939,49,0,0,0,0,0,0,0
2940,49,0,0,0,0,0,0,0
2941,50,0,0,0,0,0,0,0
2942,50,0,0,0,0,0,0,0
2943,50,0,0,0,0,0,0,0
2944,50,0,0,0,0,0,0,0
2945,50,0,0,0,0,0,0,0
2946,50,0,0,0,0,0,0,0
2947,50,0,0,0,0,0,0,0
2948,50,0,0,0,0,0,0,0
2949,50,0,0,0,0,0,0,0
2950,50,0,0,0,0,0,0,0
2951,50,0,0,0,0,0,0,0
2952,50,0,0,0,0,0,0,0
2953,50,1,0,0,0,0,0,0
2954,50,0,0,0,0,0,0,0
2955,50,0,0,0,0,0,0,0
2956,50,0,0,0,0,0,0,0
2957,50,0,0,0,0,0,0,0
2958,50,0,0,0,0,0,0,0
2959,50,0,0,0,0,1,0,0
2960,50,0,0,0,0,0,0,0
2961,50,0,0,0,0,0,0,0
2962,50,0,0,0,0,1,0,0
2963,50,0,0,0,0,0,0,0
2964,50,0,0,0,0,0,0,0
2965,50,0,0,0,0,0,0,0
2966,50,0,0,0,0,0,0,0
2967,50,0,0,0,0,0,0,0
2968,50,0,0,0,0,0,0,0
2969,50,0,0,0,0,0,0,0
2970,50,0,0,0,0,0,0,0
2971,50,0,0,0,0,0,0,0
2972,50,0,0,0,0,0,0,0
2973,50,0,0,0,0,0,0,0
2974,50,0,0,0,0,0,0,0
2975,50,0,0,0,0,0,0,0
2976,50,0,0,0,0,0,0,0
2977,50,0,0,0,0,0,0,0
2978,50,0,0,0,0,0,0,0
2979,50,0,0,0,0,0,0,0
2980,50,0,0,0,0,0,0,0
2981,50,0,0,0,0,0,0,0
2982,50,0,0,0,0,0,0,0
2983,50,0,0,0,0,0,0,0
2984,50,0,0,0,0,0,0,0
2985,50,0,0,0,0,0,0,1
2986,50,0,0,0,0,0,0,0
2987,50,0,0,0,0,0,0,0
2988,50,0,0,0,0,0,0,0
2989,50,0,0,0,0,0,0,0
2990,50,0,0,0,0,0,0,0
